2019-12-20 12:21:44,"b'@SolomonYue @HSBC_HK If HSBC is willing to do the dirty job for CCP, it should have done something that violates US\xe2\x80\xa6 https://t.co/pIldTmPmrq'"
2019-12-20 12:17:47,b'It should be removed the word of \xe2\x80\x9cHong Kong\xe2\x80\x9d only \xe2\x80\x9cSBC\xe2\x80\x9d! They are not deserved!\n\n#StandWithHongKong \n#HKprotests\xe2\x80\xa6 https://t.co/dQBLkHvPpo'
2019-12-20 12:01:27,b'#HSBC 7s Men in Hamilton #men #hamilton #january2020 https://t.co/IMOW7gqbuH'
2019-12-20 12:00:04,"b'Senior Corporate Team Leader I: #HSBC, USA (California). https://t.co/eNZyUCdDlO #MBA #jobs #Finance'"
2019-12-20 11:58:42,b'#HongKong protesters call for #HSBC boycott over fund closure https://t.co/KCd2KlSkwU via @financialtimes'
2019-12-20 11:53:21,b'@SolomonYue @HSBC_HK @SEC_Enforcement @SEC_News  suppression should be enforced to the #CCP gov and entities under\xe2\x80\xa6 https://t.co/btYhLYXS7N'
2019-12-20 11:52:04,b'Here comes #HSBC 7s in January Venue: Hamilton\n#Women. #hamilton https://t.co/oJKl8wWCqb'
2019-12-20 11:43:17,"b'@rthk_enews So, is that means, as one of the customers of HSBC,if I request to remove an account of others, #HSBC a\xe2\x80\xa6 https://t.co/lb6iwTpgWI'"
2019-12-20 11:32:28,"b'Calling for #HSBC to change name. You don\'t deserve to have ""Hong Kong"" in your name.'"
2019-12-20 11:29:17,b'@rthk_enews The money is donated by those people standing with the protesters. What is the ground of the pro-China\xe2\x80\xa6 https://t.co/DkUiVfDJoZ'
2019-12-20 11:26:17,b'@SunnyCheungky @marcorubio \n@HawleyMO \n@SolomonYue \nPls use the EEP actto sanction #HSBC\nthe CCP is obviously getti\xe2\x80\xa6 https://t.co/tvoIhLPdue'
2019-12-20 11:22:45,b'Remember what happened?\xf0\x9f\xa7\x90\xe2\x80\x9d#HSBC faced new revelations from the leaked Panamanian tax documents today which appear to\xe2\x80\xa6 https://t.co/1gSLxnd4UG'
2019-12-20 11:17:16,b'$0.5 \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\nSo sad I don\xe2\x80\x99t have a #HSBC account.\n#50Cents4HSBC \n#StandWithHongKong https://t.co/OPxPvfgY4G'
